feedback,batch,experiment_id,focal_agent,model,seed,episode_days,scenario,baseline_stratum,baseline_policy_hash,adapted_policy_hash,opponent_policy_hashes,baseline_survival_days,adapted_survival_days,survival_gain,baseline_dead,adapted_dead,mortality_change,death_to_survival,survival_to_death,baseline_final_hp,adapted_final_hp,baseline_final_budget,adapted_final_budget,baseline_total_bid,adapted_total_bid,baseline_value,adapted_value,value_gain,improved,tied,degraded
OF,OF,exp_117,Alex,claude-sonnet-5,197,20,medium,died_before_day_10,8c9d67f781472032,d1c664faaf202167,"{""Bob"": ""cfd469753b8b54d3"", ""Cindy"": ""edbe5a1788cad518"", ""David"": ""f21cc4d9fd17faa6"", ""Eric"": ""686fc9be242bae45""}",8.0,20.0,12.0,1,0,-1,1,0,0.0,3.0,0.0,92.62640065,1167.25,2676.1475190275,8.0,20.008718136065475,12.008718136065475,1,0,0
OF,OF,exp_117,Alex,claude-sonnet-5,666,20,medium,died_before_day_10,8c9d67f781472032,d1c664faaf202167,"{""Bob"": ""cfd469753b8b54d3"", ""Cindy"": ""edbe5a1788cad518"", ""David"": ""f21cc4d9fd17faa6"", ""Eric"": ""686fc9be242bae45""}",6.0,11.0,5.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,899.5,1739.9123874999998,6.0,11.0,5.0,1,0,0
OF,OF,exp_118,Alex,claude-sonnet-5,10,20,medium,died_before_day_10,60d04202b3e5deda,e1a08d4519bb8a81,"{""Bob"": ""d20d14aae52eaccf"", ""Cindy"": ""76dab9620d8f13f9"", ""David"": ""f566ada67c140dbc"", ""Eric"": ""472abf42828c3ee7""}",8.0,13.0,5.0,1,1,0,0,0,0.0,-2.0,0.0,0.0,1223.8975,2064.607391512282,8.0,13.0,5.0,1,0,0
OF,OF,exp_118,Alex,claude-sonnet-5,42,20,medium,died_before_day_10,60d04202b3e5deda,e1a08d4519bb8a81,"{""Bob"": ""d20d14aae52eaccf"", ""Cindy"": ""76dab9620d8f13f9"", ""David"": ""f566ada67c140dbc"", ""Eric"": ""472abf42828c3ee7""}",6.0,20.0,14.0,1,0,-1,1,0,-2.0,6.0,0.0,7.5540408582625105,972.615,2630.5613490106994,6.0,20.014414184368338,14.014414184368338,1,0,0
OF,OF,exp_118,Alex,claude-sonnet-5,98,20,medium,survived_days_10_19,60d04202b3e5deda,e1a08d4519bb8a81,"{""Bob"": ""d20d14aae52eaccf"", ""Cindy"": ""76dab9620d8f13f9"", ""David"": ""f566ada67c140dbc"", ""Eric"": ""472abf42828c3ee7""}",13.0,8.0,-5.0,1,1,0,0,0,0.0,-1.0,0.0,0.0,1861.0402469432784,1276.07,13.0,8.0,-5.0,0,0,1
OF,OF,exp_118,Alex,claude-sonnet-5,197,20,medium,died_before_day_10,60d04202b3e5deda,e1a08d4519bb8a81,"{""Bob"": ""d20d14aae52eaccf"", ""Cindy"": ""76dab9620d8f13f9"", ""David"": ""f566ada67c140dbc"", ""Eric"": ""472abf42828c3ee7""}",6.0,7.0,1.0,1,1,0,0,0,-2.0,0.0,0.0,0.0,972.615,1066.8055117643466,6.0,7.0,1.0,1,0,0
OF,OF,exp_118,Alex,claude-sonnet-5,666,20,medium,survived_days_10_19,60d04202b3e5deda,e1a08d4519bb8a81,"{""Bob"": ""d20d14aae52eaccf"", ""Cindy"": ""76dab9620d8f13f9"", ""David"": ""f566ada67c140dbc"", ""Eric"": ""472abf42828c3ee7""}",13.0,10.0,-3.0,1,1,0,0,0,0.0,-1.0,0.0,0.0,1969.5863708548673,1658.48714,13.0,10.0,-3.0,0,0,1
OF,OF,exp_119,Alex,claude-sonnet-5,10,20,medium,died_before_day_10,2772fc67d73d1f5b,4cd07f519ebcd138,"{""Bob"": ""111d2046c20c3acc"", ""Cindy"": ""3bc63199b5d4a2fd"", ""David"": ""05966730724a4383"", ""Eric"": ""8a0296e2a55b2b88""}",6.0,6.0,0.0,1,1,0,0,0,-2.0,-3.0,0.0,0.0,905.1,1009.9599999999999,6.0,6.0,0.0,0,1,0
OF,OF,exp_119,Alex,claude-sonnet-5,42,20,medium,died_before_day_10,2772fc67d73d1f5b,4cd07f519ebcd138,"{""Bob"": ""111d2046c20c3acc"", ""Cindy"": ""3bc63199b5d4a2fd"", ""David"": ""05966730724a4383"", ""Eric"": ""8a0296e2a55b2b88""}",3.0,6.0,3.0,1,1,0,0,0,-2.0,-3.0,0.0,0.0,432.6,1009.9599999999999,3.0,6.0,3.0,1,0,0
OF,OF,exp_119,Alex,claude-sonnet-5,98,20,medium,died_before_day_10,2772fc67d73d1f5b,4cd07f519ebcd138,"{""Bob"": ""111d2046c20c3acc"", ""Cindy"": ""3bc63199b5d4a2fd"", ""David"": ""05966730724a4383"", ""Eric"": ""8a0296e2a55b2b88""}",6.0,8.0,2.0,1,1,0,0,0,-2.0,0.0,0.0,0.0,905.1,1267.8925,6.0,8.0,2.0,1,0,0
OF,OF,exp_119,Alex,claude-sonnet-5,197,20,medium,died_before_day_10,2772fc67d73d1f5b,4cd07f519ebcd138,"{""Bob"": ""111d2046c20c3acc"", ""Cindy"": ""3bc63199b5d4a2fd"", ""David"": ""05966730724a4383"", ""Eric"": ""8a0296e2a55b2b88""}",3.0,8.0,5.0,1,1,0,0,0,-2.0,0.0,0.0,0.0,432.6,1267.8925,3.0,8.0,5.0,1,0,0
OF,OF,exp_119,Alex,claude-sonnet-5,666,20,medium,died_before_day_10,2772fc67d73d1f5b,4cd07f519ebcd138,"{""Bob"": ""111d2046c20c3acc"", ""Cindy"": ""3bc63199b5d4a2fd"", ""David"": ""05966730724a4383"", ""Eric"": ""8a0296e2a55b2b88""}",6.0,11.0,5.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,905.1,1781.2656925000001,6.0,11.0,5.0,1,0,0
OF,OF,exp_120,Alex,claude-sonnet-5,10,20,medium,survived_days_10_19,744cf14c10e638f8,4dedcb2bf91a408a,"{""Bob"": ""8ab5fe1974dbcb30"", ""Cindy"": ""2586a700ddeff3cb"", ""David"": ""6ced506b237aa41e"", ""Eric"": ""0f6daef80b9eec1f""}",17.0,16.0,-1.0,1,1,0,0,0,-1.0,0.0,0.0,0.0,2291.834580136721,2343.1570344192974,17.0,16.0,-1.0,0,0,1
OF,OF,exp_120,Alex,claude-sonnet-5,42,20,medium,survived_days_10_19,744cf14c10e638f8,4dedcb2bf91a408a,"{""Bob"": ""8ab5fe1974dbcb30"", ""Cindy"": ""2586a700ddeff3cb"", ""David"": ""6ced506b237aa41e"", ""Eric"": ""0f6daef80b9eec1f""}",16.0,16.0,0.0,1,1,0,0,0,-3.0,-3.0,0.0,0.0,2327.9812519710968,2422.3310138030206,16.0,16.0,0.0,0,1,0
OF,OF,exp_120,Alex,claude-sonnet-5,98,20,medium,survived_days_10_19,744cf14c10e638f8,4dedcb2bf91a408a,"{""Bob"": ""8ab5fe1974dbcb30"", ""Cindy"": ""2586a700ddeff3cb"", ""David"": ""6ced506b237aa41e"", ""Eric"": ""0f6daef80b9eec1f""}",16.0,16.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,2394.320253659539,2373.750928766448,16.0,16.0,0.0,0,1,0
OF,OF,exp_120,Alex,claude-sonnet-5,197,20,medium,completed_20_days,744cf14c10e638f8,4dedcb2bf91a408a,"{""Bob"": ""8ab5fe1974dbcb30"", ""Cindy"": ""2586a700ddeff3cb"", ""David"": ""6ced506b237aa41e"", ""Eric"": ""0f6daef80b9eec1f""}",20.0,20.0,0.0,0,0,0,0,0,5.0,5.0,209.75962177152996,176.8166307881586,2354.3566474908885,2448.6888820463746,20.01547210241108,20.014911847462383,-0.000560254948698713,0,0,1
OF,OF,exp_120,Alex,claude-sonnet-5,666,20,medium,survived_days_10_19,744cf14c10e638f8,4dedcb2bf91a408a,"{""Bob"": ""8ab5fe1974dbcb30"", ""Cindy"": ""2586a700ddeff3cb"", ""David"": ""6ced506b237aa41e"", ""Eric"": ""0f6daef80b9eec1f""}",18.0,20.0,2.0,1,0,-1,1,0,0.0,2.0,0.0,116.18366219976582,2395.6933794259207,2646.0405082177303,18.0,20.00673781738435,2.0067378173843515,1,0,0
OF,OF,exp_001,Bob,deepseek-v4-flash,10,20,medium,died_before_day_10,befece6e2e2a02b0,8636a4390a567992,"{""Alex"": ""dff969b457811083"", ""Cindy"": ""4be93b109dfa25f0"", ""David"": ""83cd3f18a6d4843b"", ""Eric"": ""93d56a2fe8a3def7""}",3.0,16.0,13.0,1,1,0,0,0,-2.0,0.0,0.0,0.0,144.0,1174.2532682254885,3.0,16.0,13.0,1,0,0
OF,OF,exp_001,Bob,deepseek-v4-flash,42,20,medium,died_before_day_10,befece6e2e2a02b0,8636a4390a567992,"{""Alex"": ""dff969b457811083"", ""Cindy"": ""4be93b109dfa25f0"", ""David"": ""83cd3f18a6d4843b"", ""Eric"": ""93d56a2fe8a3def7""}",5.0,4.0,-1.0,1,1,0,0,0,-1.0,0.0,0.0,0.0,227.40873271641667,270.0,5.0,4.0,-1.0,0,0,1
OF,OF,exp_001,Bob,deepseek-v4-flash,98,20,medium,died_before_day_10,befece6e2e2a02b0,8636a4390a567992,"{""Alex"": ""dff969b457811083"", ""Cindy"": ""4be93b109dfa25f0"", ""David"": ""83cd3f18a6d4843b"", ""Eric"": ""93d56a2fe8a3def7""}",5.0,3.0,-2.0,1,1,0,0,0,-1.0,-2.0,0.0,0.0,215.24798983333335,198.0,5.0,3.0,-2.0,0,0,1
OF,OF,exp_001,Bob,deepseek-v4-flash,197,20,medium,died_before_day_10,befece6e2e2a02b0,8636a4390a567992,"{""Alex"": ""dff969b457811083"", ""Cindy"": ""4be93b109dfa25f0"", ""David"": ""83cd3f18a6d4843b"", ""Eric"": ""93d56a2fe8a3def7""}",3.0,4.0,1.0,1,1,0,0,0,-2.0,0.0,0.0,0.0,144.0,297.51024675,3.0,4.0,1.0,1,0,0
OF,OF,exp_001,Bob,deepseek-v4-flash,666,20,medium,died_before_day_10,befece6e2e2a02b0,8636a4390a567992,"{""Alex"": ""dff969b457811083"", ""Cindy"": ""4be93b109dfa25f0"", ""David"": ""83cd3f18a6d4843b"", ""Eric"": ""93d56a2fe8a3def7""}",5.0,4.0,-1.0,1,1,0,0,0,-1.0,0.0,0.0,0.0,219.96577407266668,234.0,5.0,4.0,-1.0,0,0,1
OF,OF,exp_002,Bob,deepseek-v4-flash,10,20,medium,died_before_day_10,2d45f01d41189e43,ba53fa2f5841530b,"{""Alex"": ""243ff349c35e0573"", ""Cindy"": ""8176358240f7ca18"", ""David"": ""b8eefdf28f092949"", ""Eric"": ""acc9deca70cb395b""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,208.0,259.8354305419922,3.0,3.0,0.0,0,1,0
OF,OF,exp_002,Bob,deepseek-v4-flash,42,20,medium,died_before_day_10,2d45f01d41189e43,ba53fa2f5841530b,"{""Alex"": ""243ff349c35e0573"", ""Cindy"": ""8176358240f7ca18"", ""David"": ""b8eefdf28f092949"", ""Eric"": ""acc9deca70cb395b""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,208.0,259.8602986450195,3.0,3.0,0.0,0,1,0
OF,OF,exp_002,Bob,deepseek-v4-flash,98,20,medium,died_before_day_10,2d45f01d41189e43,ba53fa2f5841530b,"{""Alex"": ""243ff349c35e0573"", ""Cindy"": ""8176358240f7ca18"", ""David"": ""b8eefdf28f092949"", ""Eric"": ""acc9deca70cb395b""}",3.0,5.0,2.0,1,1,0,0,0,-2.0,-1.0,0.0,0.0,208.95246395833334,479.6894355291911,3.0,5.0,2.0,1,0,0
OF,OF,exp_002,Bob,deepseek-v4-flash,197,20,medium,died_before_day_10,2d45f01d41189e43,ba53fa2f5841530b,"{""Alex"": ""243ff349c35e0573"", ""Cindy"": ""8176358240f7ca18"", ""David"": ""b8eefdf28f092949"", ""Eric"": ""acc9deca70cb395b""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,208.91875,259.33764892578125,3.0,3.0,0.0,0,1,0
OF,OF,exp_002,Bob,deepseek-v4-flash,666,20,medium,died_before_day_10,2d45f01d41189e43,ba53fa2f5841530b,"{""Alex"": ""243ff349c35e0573"", ""Cindy"": ""8176358240f7ca18"", ""David"": ""b8eefdf28f092949"", ""Eric"": ""acc9deca70cb395b""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,208.91875,258.82319205729164,3.0,3.0,0.0,0,1,0
OF,OF,exp_003,Bob,deepseek-v4-flash,10,20,medium,completed_20_days,a3d498636089dad8,c44c691d254d4297,"{""Alex"": ""d7077b0c93ab7677"", ""Cindy"": ""29688bd5b53b5e22"", ""David"": ""1fb4e8161b66b9fb"", ""Eric"": ""f7f2fd4dd1743650""}",20.0,20.0,0.0,0,0,0,0,0,9.0,9.0,46.80000000000001,314.8823655343486,2649.527997696,2482.610608248463,20.02204761904762,20.025593682083787,0.0035460630361683343,1,0,0
OF,OF,exp_003,Bob,deepseek-v4-flash,42,20,medium,completed_20_days,a3d498636089dad8,c44c691d254d4297,"{""Alex"": ""d7077b0c93ab7677"", ""Cindy"": ""29688bd5b53b5e22"", ""David"": ""1fb4e8161b66b9fb"", ""Eric"": ""f7f2fd4dd1743650""}",20.0,6.0,-14.0,0,1,1,0,1,9.0,0.0,194.439990816,0.0,2444.8173422687996,954.3916800000001,20.024000528979048,6.0,-14.024000528979048,0,0,1
OF,OF,exp_003,Bob,deepseek-v4-flash,98,20,medium,completed_20_days,a3d498636089dad8,c44c691d254d4297,"{""Alex"": ""d7077b0c93ab7677"", ""Cindy"": ""29688bd5b53b5e22"", ""David"": ""1fb4e8161b66b9fb"", ""Eric"": ""f7f2fd4dd1743650""}",20.0,20.0,0.0,0,0,0,0,0,9.0,8.0,223.3158048880582,267.4250993346595,2149.9823070886423,2710.2847106826034,20.02438248419164,20.022584988086436,-0.0017974961052047433,0,0,1
OF,OF,exp_003,Bob,deepseek-v4-flash,197,20,medium,completed_20_days,a3d498636089dad8,c44c691d254d4297,"{""Alex"": ""d7077b0c93ab7677"", ""Cindy"": ""29688bd5b53b5e22"", ""David"": ""1fb4e8161b66b9fb"", ""Eric"": ""f7f2fd4dd1743650""}",20.0,20.0,0.0,0,0,0,0,0,1.0,10.0,270.0,168.8606676542767,2866.1897088,2906.4672402166693,20.00595238095238,20.026043130524528,0.02009074957214807,1,0,0
OF,OF,exp_003,Bob,deepseek-v4-flash,666,20,medium,completed_20_days,a3d498636089dad8,c44c691d254d4297,"{""Alex"": ""d7077b0c93ab7677"", ""Cindy"": ""29688bd5b53b5e22"", ""David"": ""1fb4e8161b66b9fb"", ""Eric"": ""f7f2fd4dd1743650""}",20.0,20.0,0.0,0,0,0,0,0,7.0,7.0,315.1937898438808,334.270173814511,2289.2741635588595,2391.4922307309243,20.020835896691057,20.02108822981236,0.0002523331213026836,1,0,0
OF,OF,exp_004,Bob,deepseek-v4-flash,10,20,medium,completed_20_days,1c434464000cf516,3b45f7dc92eef5ac,"{""Alex"": ""305b7ad978f6b5ad"", ""Cindy"": ""385df063514b1825"", ""David"": ""eae8554205a651b6"", ""Eric"": ""d1f3ee64301248e3""}",20.0,6.0,-14.0,0,1,1,0,1,3.0,-2.0,99.75360600000002,0.0,3224.9589665045983,1107.7305817830002,20.008462349285715,6.0,-14.008462349285715,0,0,1
OF,OF,exp_004,Bob,deepseek-v4-flash,42,20,medium,survived_days_10_19,1c434464000cf516,3b45f7dc92eef5ac,"{""Alex"": ""305b7ad978f6b5ad"", ""Cindy"": ""385df063514b1825"", ""David"": ""eae8554205a651b6"", ""Eric"": ""d1f3ee64301248e3""}",13.0,20.0,7.0,1,0,-1,1,0,0.0,10.0,0.0,118.68522853047412,2178.1146224875,2812.8287030135257,13.0,20.02537943423982,7.02537943423982,1,0,0
OF,OF,exp_004,Bob,deepseek-v4-flash,98,20,medium,completed_20_days,1c434464000cf516,3b45f7dc92eef5ac,"{""Alex"": ""305b7ad978f6b5ad"", ""Cindy"": ""385df063514b1825"", ""David"": ""eae8554205a651b6"", ""Eric"": ""d1f3ee64301248e3""}",20.0,20.0,0.0,0,0,0,0,0,3.0,3.0,104.02809300000001,104.03339625000001,3153.413697148533,3131.03986504439,20.00851889011905,20.008518960267857,7.014880765154885e-08,1,0,0
OF,OF,exp_004,Bob,deepseek-v4-flash,197,20,medium,completed_20_days,1c434464000cf516,3b45f7dc92eef5ac,"{""Alex"": ""305b7ad978f6b5ad"", ""Cindy"": ""385df063514b1825"", ""David"": ""eae8554205a651b6"", ""Eric"": ""d1f3ee64301248e3""}",20.0,20.0,0.0,0,0,0,0,0,7.0,7.0,19.90507541613843,43.626803610667196,2982.659055215098,2946.2548384826114,20.01692996131503,20.0172437407885,0.000313779473472664,1,0,0
OF,OF,exp_004,Bob,deepseek-v4-flash,666,20,medium,survived_days_10_19,1c434464000cf516,3b45f7dc92eef5ac,"{""Alex"": ""305b7ad978f6b5ad"", ""Cindy"": ""385df063514b1825"", ""David"": ""eae8554205a651b6"", ""Eric"": ""d1f3ee64301248e3""}",13.0,8.0,-5.0,1,1,0,0,0,0.0,0.0,0.0,0.0,2340.7507977476585,1364.0135328103547,13.0,8.0,-5.0,0,0,1
OF,OF,exp_005,Bob,deepseek-v4-flash,10,20,medium,completed_20_days,e42632d6a19c2b5d,36971e0d8bd5aafb,"{""Alex"": ""e281e06eebe2dd3e"", ""Cindy"": ""d13c0eacf485f5fc"", ""David"": ""cc717a6352254582"", ""Eric"": ""e495809e0b369a1d""}",20.0,20.0,0.0,0,0,0,0,0,6.0,7.0,237.22050559999997,171.82721493760357,3421.9119206399996,3472.8557477575405,20.017423551661377,20.0189395134251,0.0015159617637223732,1,0,0
OF,OF,exp_005,Bob,deepseek-v4-flash,42,20,medium,completed_20_days,e42632d6a19c2b5d,36971e0d8bd5aafb,"{""Alex"": ""e281e06eebe2dd3e"", ""Cindy"": ""d13c0eacf485f5fc"", ""David"": ""cc717a6352254582"", ""Eric"": ""e495809e0b369a1d""}",20.0,8.0,-12.0,0,1,1,0,1,10.0,-2.0,242.07348735999997,0.0,3012.2287692799996,1298.013,20.02701155406561,8.0,-12.02701155406561,0,0,1
OF,OF,exp_005,Bob,deepseek-v4-flash,98,20,medium,survived_days_10_19,e42632d6a19c2b5d,36971e0d8bd5aafb,"{""Alex"": ""e281e06eebe2dd3e"", ""Cindy"": ""d13c0eacf485f5fc"", ""David"": ""cc717a6352254582"", ""Eric"": ""e495809e0b369a1d""}",11.0,20.0,9.0,1,0,-1,1,0,-2.0,3.0,0.0,228.07650303134722,1965.8640000000003,3617.30823189271,11.0,20.01015974210359,9.010159742103589,1,0,0
OF,OF,exp_005,Bob,deepseek-v4-flash,197,20,medium,completed_20_days,e42632d6a19c2b5d,36971e0d8bd5aafb,"{""Alex"": ""e281e06eebe2dd3e"", ""Cindy"": ""d13c0eacf485f5fc"", ""David"": ""cc717a6352254582"", ""Eric"": ""e495809e0b369a1d""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,209.24270335999998,127.68117055635366,3136.3139532799996,3233.704377742492,20.02657728443598,20.02549842818196,-0.0010788562540184898,0,0,1
OF,OF,exp_005,Bob,deepseek-v4-flash,666,20,medium,survived_days_10_19,e42632d6a19c2b5d,36971e0d8bd5aafb,"{""Alex"": ""e281e06eebe2dd3e"", ""Cindy"": ""d13c0eacf485f5fc"", ""David"": ""cc717a6352254582"", ""Eric"": ""e495809e0b369a1d""}",12.0,12.0,0.0,1,1,0,0,0,-1.0,-1.0,0.0,0.0,1963.3056000000001,2036.398082548,12.0,12.0,0.0,0,1,0
OF,OF,exp_006,Bob,deepseek-v4-flash,10,20,medium,survived_days_10_19,d0c503b48e6d3822,866d4d5f761c090d,"{""Alex"": ""b5d80f6315e5f624"", ""Cindy"": ""12d5811d44c46102"", ""David"": ""25d5d1f4f41a3960"", ""Eric"": ""011852da672c7229""}",13.0,6.0,-7.0,1,1,0,0,0,0.0,-2.0,0.0,0.0,2046.9303099646352,725.4,13.0,6.0,-7.0,0,0,1
OF,OF,exp_006,Bob,deepseek-v4-flash,42,20,medium,died_before_day_10,d0c503b48e6d3822,866d4d5f761c090d,"{""Alex"": ""b5d80f6315e5f624"", ""Cindy"": ""12d5811d44c46102"", ""David"": ""25d5d1f4f41a3960"", ""Eric"": ""011852da672c7229""}",7.0,6.0,-1.0,1,1,0,0,0,0.0,-2.0,0.0,0.0,1218.4349651702787,725.4,7.0,6.0,-1.0,0,0,1
OF,OF,exp_006,Bob,deepseek-v4-flash,98,20,medium,died_before_day_10,d0c503b48e6d3822,866d4d5f761c090d,"{""Alex"": ""b5d80f6315e5f624"", ""Cindy"": ""12d5811d44c46102"", ""David"": ""25d5d1f4f41a3960"", ""Eric"": ""011852da672c7229""}",8.0,8.0,0.0,1,1,0,0,0,-1.0,0.0,0.0,0.0,1362.6815789473685,875.6999999999999,8.0,8.0,0.0,0,1,0
OF,OF,exp_006,Bob,deepseek-v4-flash,197,20,medium,completed_20_days,d0c503b48e6d3822,866d4d5f761c090d,"{""Alex"": ""b5d80f6315e5f624"", ""Cindy"": ""12d5811d44c46102"", ""David"": ""25d5d1f4f41a3960"", ""Eric"": ""011852da672c7229""}",20.0,6.0,-14.0,0,1,1,0,1,7.0,-2.0,224.88636363636363,0.0,2800.229379657001,725.4,20.019641354016354,6.0,-14.019641354016354,0,0,1
OF,OF,exp_006,Bob,deepseek-v4-flash,666,20,medium,survived_days_10_19,d0c503b48e6d3822,866d4d5f761c090d,"{""Alex"": ""b5d80f6315e5f624"", ""Cindy"": ""12d5811d44c46102"", ""David"": ""25d5d1f4f41a3960"", ""Eric"": ""011852da672c7229""}",12.0,8.0,-4.0,1,1,0,0,0,0.0,0.0,0.0,0.0,2123.53574007094,875.6999999999999,12.0,8.0,-4.0,0,0,1
OF,OF,exp_007,Cindy,deepseek-v4-flash,10,20,medium,completed_20_days,c20abfa44c550084,f4a034e8f41062dc,"{""Alex"": ""5e08b99ab2b4fef4"", ""Bob"": ""36281bda7de7aa1a"", ""David"": ""af508bb4bb43bd27"", ""Eric"": ""e58d5e325f284743""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,134.33454591999995,34.973554687499984,3869.3144729600003,4377.4966406250005,20.024875670999364,20.02408709170387,-0.0007885792954951398,0,0,1
OF,OF,exp_007,Cindy,deepseek-v4-flash,42,20,medium,completed_20_days,c20abfa44c550084,f4a034e8f41062dc,"{""Alex"": ""5e08b99ab2b4fef4"", ""Bob"": ""36281bda7de7aa1a"", ""David"": ""af508bb4bb43bd27"", ""Eric"": ""e58d5e325f284743""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,116.01172479999994,33.428015625,4125.2536632,4246.084476562501,20.024730251784128,20.024074825520835,-0.0006554262632931795,0,0,1
OF,OF,exp_007,Cindy,deepseek-v4-flash,98,20,medium,completed_20_days,c20abfa44c550084,f4a034e8f41062dc,"{""Alex"": ""5e08b99ab2b4fef4"", ""Bob"": ""36281bda7de7aa1a"", ""David"": ""af508bb4bb43bd27"", ""Eric"": ""e58d5e325f284743""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,108.75844607999994,19.38801562499998,3938.36040672,4368.01190625,20.02467268608,20.023963396949405,-0.0007092891305937599,0,0,1
OF,OF,exp_007,Cindy,deepseek-v4-flash,197,20,medium,completed_20_days,c20abfa44c550084,f4a034e8f41062dc,"{""Alex"": ""5e08b99ab2b4fef4"", ""Bob"": ""36281bda7de7aa1a"", ""David"": ""af508bb4bb43bd27"", ""Eric"": ""e58d5e325f284743""}",20.0,20.0,0.0,0,0,0,0,0,9.0,9.0,256.79820799999993,169.208015625,4159.8259968,4062.5230265625005,20.023466652444444,20.0227714921875,-0.000695160256945826,0,0,1
OF,OF,exp_007,Cindy,deepseek-v4-flash,666,20,medium,completed_20_days,c20abfa44c550084,f4a034e8f41062dc,"{""Alex"": ""5e08b99ab2b4fef4"", ""Bob"": ""36281bda7de7aa1a"", ""David"": ""af508bb4bb43bd27"", ""Eric"": ""e58d5e325f284743""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,156.17289215999995,34.11180937500001,4123.37639168,4361.39600625,20.02504899120762,20.024080252455356,-0.0009687387522632207,0,0,1
OF,OF,exp_008,Cindy,deepseek-v4-flash,10,20,medium,completed_20_days,106377942f3703db,9a9d5f41cc3a13fd,"{""Alex"": ""44b13ab1f48926e9"", ""Bob"": ""35a756f6110bf16b"", ""David"": ""3ce6c553191bcb37"", ""Eric"": ""88bf1a4ff82328a4""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,250.07973046875,151.3629234703501,4135.101946875,4306.954603563804,20.02579428357515,20.02501081685294,-0.0007834667222077485,0,0,1
OF,OF,exp_008,Cindy,deepseek-v4-flash,42,20,medium,completed_20_days,106377942f3703db,9a9d5f41cc3a13fd,"{""Alex"": ""44b13ab1f48926e9"", ""Bob"": ""35a756f6110bf16b"", ""David"": ""3ce6c553191bcb37"", ""Eric"": ""88bf1a4ff82328a4""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,175.2921240234375,106.29708165411918,4052.289231445313,4607.276127023257,20.025200731143045,20.0246531514417,-0.0005475797013438921,0,0,1
OF,OF,exp_008,Cindy,deepseek-v4-flash,98,20,medium,completed_20_days,106377942f3703db,9a9d5f41cc3a13fd,"{""Alex"": ""44b13ab1f48926e9"", ""Bob"": ""35a756f6110bf16b"", ""David"": ""3ce6c553191bcb37"", ""Eric"": ""88bf1a4ff82328a4""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,227.693771484375,144.9190160682652,3959.5863749999994,4765.715345150505,20.025616617234004,20.0249596747307,-0.000656942503304947,0,0,1
OF,OF,exp_008,Cindy,deepseek-v4-flash,197,20,medium,completed_20_days,106377942f3703db,9a9d5f41cc3a13fd,"{""Alex"": ""44b13ab1f48926e9"", ""Bob"": ""35a756f6110bf16b"", ""David"": ""3ce6c553191bcb37"", ""Eric"": ""88bf1a4ff82328a4""}",20.0,20.0,0.0,0,0,0,0,0,10.0,9.0,178.16831542968748,245.36855531760844,4349.366586914062,4590.900296374932,20.025223558058965,20.02337594091522,-0.0018476171437455946,0,0,1
OF,OF,exp_008,Cindy,deepseek-v4-flash,666,20,medium,completed_20_days,106377942f3703db,9a9d5f41cc3a13fd,"{""Alex"": ""44b13ab1f48926e9"", ""Bob"": ""35a756f6110bf16b"", ""David"": ""3ce6c553191bcb37"", ""Eric"": ""88bf1a4ff82328a4""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,345.0458203125,141.41699967887166,4319.653980468749,4487.444636566108,20.02416703031994,20.024931880949833,0.0007648506298920665,1,0,0
OF,OF,exp_009,David,deepseek-v4-flash,10,20,medium,completed_20_days,9795e06a7d2b3a7f,f59c45a4e98fb340,"{""Alex"": ""9222fbd6720e1191"", ""Bob"": ""0dc4c43c3552d908"", ""Cindy"": ""8e93d218246ad0c7"", ""Eric"": ""11a0d4081d7e60e2""}",20.0,7.0,-13.0,0,1,1,0,1,10.0,0.0,100.35334895999998,0.0,2607.12161104,994.2340625,20.025302877216667,7.0,-13.025302877216667,0,0,1
OF,OF,exp_009,David,deepseek-v4-flash,42,20,medium,completed_20_days,9795e06a7d2b3a7f,f59c45a4e98fb340,"{""Alex"": ""9222fbd6720e1191"", ""Bob"": ""0dc4c43c3552d908"", ""Cindy"": ""8e93d218246ad0c7"", ""Eric"": ""11a0d4081d7e60e2""}",20.0,4.0,-16.0,0,1,1,0,1,8.0,0.0,169.46870000000007,0.0,2480.9827250000003,496.32278249999996,20.021569474702382,4.0,-16.021569474702382,0,0,1
